Source,Target,Label
aspic,gelatin,0.1
aspic,stock,0.15
aspic,jelly,0.1
aspic,ingredient,0.1
aspic,gelatine,0.1
aspic,consommé,0.1
dish,yakitori,0.1
dish,piece,0.1
dish,chicken,0.1
dish,mignonette,0.1
dish,ground,0.1
dish,peppercorn,0.1
dish,poivre,0.1
dish,sauce,0.15
dish,vinegar,0.2
dish,shallot,0.1
dish,oyster,0.1
dish,gazpacho,0.1
dish,soup,0.1
dish,tomato,0.1
dish,cucumber,0.1
dish,onion,0.1
dish,garlic,0.1
dish,oil,0.15
dish,galantine,0.1
dish,meat,0.15
dish,gelatin,0.1
dish,stock,0.15
dish,aspic,0.15
dish,jelly,0.1
dish,escabeche,0.1
dish,fish,0.1
dish,day,0.1
dish,olive,0.1
dish,herb,0.1
dish,vegetable,0.1
dish,spice,0.1
dish,ingredient,0.1
dish,gelatine,0.1
dish,consommé,0.1
gelatine,aspic,0.1
gelatine,dish,0.1
gelatine,ingredient,0.1
gelatine,meat,0.1
gelatine,stock,0.1
gelatine,consommé,0.1
stock,velouté,0.1
stock,type,0.15
stock,sauce,0.1
stock,chicken,0.1
stock,fish,0.1
stock,flour,0.1
stock,brown,0.1
stock,remouillage,0.1
stock,bone,0.1
stock,galantine,0.1
stock,dish,0.15
stock,meat,0.15
stock,gelatin,0.1
stock,aspic,0.15
stock,jelly,0.1
stock,consommé,0.15
stock,soup,0.1
stock,process,0.1
stock,egg,0.1
stock,white,0.1
stock,ingredient,0.1
stock,gelatine,0.1
consommé,type,0.1
consommé,soup,0.1
consommé,stock,0.15
consommé,process,0.1
consommé,egg,0.1
consommé,white,0.1
consommé,aspic,0.1
consommé,dish,0.1
consommé,ingredient,0.1
consommé,gelatine,0.1
consommé,meat,0.1
barding,meat,0.1
barding,layer,0.1
barding,bacon,0.1
barding,cooking,0.1
barding,moisture,0.1
layer,barding,0.1
layer,meat,0.1
layer,bacon,0.1
layer,cooking,0.1
layer,moisture,0.1
bacon,fat,0.1
bacon,barding,0.1
bacon,meat,0.1
bacon,layer,0.1
bacon,cooking,0.1
bacon,moisture,0.1
cooking,meat,0.2
cooking,poultry,0.1
cooking,turkey,0.1
cooking,string,0.1
cooking,bird,0.1
cooking,part,0.1
cooking,needle,0.1
cooking,order,0.1
cooking,shape,0.1
cooking,chile,0.1
cooking,paste,0.1
cooking,variety,0.1
cooking,pepper,0.1
cooking,spice,0.1
cooking,brining,0.1
cooking,process,0.15
cooking,brine,0.1
cooking,water,0.15
cooking,marination,0.1
cooking,boiling,0.1
cooking,moment,0.1
cooking,vegetable,0.1
cooking,fruit,0.1
cooking,barding,0.1
cooking,layer,0.1
cooking,bacon,0.1
cooking,moisture,0.1
moisture,barding,0.1
moisture,meat,0.1
moisture,layer,0.1
moisture,bacon,0.1
moisture,cooking,0.1
baste,juice,0.1
baste,fat,0.1
baste,meat,0.1
baste,food,0.1
fat,bacon,0.1
fat,pâté,0.1
fat,mixture,0.1
fat,ground,0.1
fat,meat,0.25
fat,paste,0.1
fat,needling,0.1
fat,flavor,0.1
fat,ingredient,0.1
fat,larding,0.1
fat,process,0.1
fat,strip,0.1
fat,piece,0.1
fat,degrease,0.1
fat,surface,0.1
fat,liquid,0.1
fat,sauce,0.1
fat,soup,0.1
fat,trimming,0.1
fat,confit,0.1
fat,duck,0.1
fat,baste,0.1
fat,juice,0.1
fat,food,0.1
bisque,creamy,0.1
bisque,soup,0.1
bisque,base,0.1
bisque,broth,0.1
bisque,couli,0.1
bisque,shellfish,0.1
bisque,game,0.1
creamy,bisque,0.1
creamy,soup,0.1
creamy,base,0.1
creamy,broth,0.1
creamy,couli,0.1
creamy,shellfish,0.1
creamy,game,0.1
soup,liaison,0.1
soup,agent,0.1
soup,cream,0.1
soup,egg,0.15
soup,yolk,0.1
soup,sauce,0.2
soup,gazpacho,0.1
soup,dish,0.1
soup,tomato,0.1
soup,cucumber,0.1
soup,onion,0.1
soup,garlic,0.1
soup,oil,0.1
soup,vinegar,0.1
soup,degrease,0.1
soup,fat,0.1
soup,surface,0.1
soup,liquid,0.1
soup,trimming,0.1
soup,deglaze,0.1
soup,food,0.1
soup,residue,0.1
soup,glaze,0.1
soup,pan,0.1
soup,flavor,0.1
soup,gravy,0.1
soup,consommé,0.1
soup,type,0.1
soup,stock,0.1
soup,process,0.1
soup,white,0.1
soup,chiffonade,0.1
soup,vegetable,0.1
soup,herb,0.1
soup,garnish,0.1
soup,bisque,0.1
soup,creamy,0.1
soup,base,0.1
soup,broth,0.1
soup,couli,0.1
soup,shellfish,0.1
soup,game,0.1
base,si,0.1
base,unit,0.1
base,current,0.1
base,coulis,0.1
base,sauce,0.1
base,fruit,0.1
base,vegetable,0.1
base,bisque,0.1
base,creamy,0.1
base,soup,0.1
base,broth,0.1
base,couli,0.1
base,shellfish,0.1
base,game,0.1
broth,bisque,0.1
broth,creamy,0.1
broth,soup,0.1
broth,base,0.1
broth,couli,0.1
broth,shellfish,0.1
broth,game,0.1
couli,bisque,0.1
couli,creamy,0.1
couli,soup,0.1
couli,base,0.1
couli,broth,0.1
couli,shellfish,0.1
couli,game,0.1
shellfish,bisque,0.1
shellfish,creamy,0.1
shellfish,soup,0.1
shellfish,base,0.1
shellfish,broth,0.1
shellfish,couli,0.1
shellfish,game,0.1
game,bisque,0.1
game,creamy,0.1
game,soup,0.1
game,base,0.1
game,broth,0.1
game,couli,0.1
game,shellfish,0.1
boiling,temperature,0.1
boiling,room,0.1
boiling,ingredient,0.1
boiling,liquid,0.15
boiling,egg,0.1
boiling,scald,0.1
boiling,point,0.1
boiling,bubble,0.1
boiling,edge,0.1
boiling,praline,0.1
boiling,confection,0.1
boiling,nut,0.1
boiling,sugar,0.1
boiling,parboiling,0.1
boiling,process,0.15
boiling,food,0.1
boiling,water,0.15
boiling,item,0.1
boiling,way,0.1
boiling,moment,0.1
boiling,cooking,0.1
boiling,vegetable,0.1
boiling,fruit,0.1
moment,boiling,0.1
moment,water,0.1
moment,cooking,0.1
moment,process,0.1
moment,vegetable,0.1
moment,fruit,0.1
vegetable,xylitol,0.1
vegetable,alcohol,0.15
vegetable,plant,0.1
vegetable,fruit,0.3
vegetable,sugar,0.1
vegetable,substitute,0.1
vegetable,gum,0.1
vegetable,mint,0.1
vegetable,candy,0.1
vegetable,sweat,0.1
vegetable,oil,0.2
vegetable,stirring,0.1
vegetable,turning,0.1
vegetable,liquid,0.2
vegetable,tender,0.1
vegetable,case,0.1
vegetable,onion,0.1
vegetable,piece,0.2
vegetable,paupiette,0.1
vegetable,meat,0.2
vegetable,stuffing,0.1
vegetable,macerate,0.1
vegetable,process,0.2
vegetable,order,0.1
vegetable,flavor,0.15
vegetable,involtini,0.1
vegetable,food,0.1
vegetable,poultry,0.1
vegetable,seafood,0.1
vegetable,filling,0.1
vegetable,cheese,0.1
vegetable,nut,0.1
vegetable,infusion,0.1
vegetable,chemical,0.1
vegetable,compound,0.1
vegetable,water,0.15
vegetable,material,0.1
vegetable,time,0.1
vegetable,escabeche,0.1
vegetable,dish,0.1
vegetable,fish,0.15
vegetable,day,0.1
vegetable,sauce,0.15
vegetable,olive,0.1
vegetable,vinegar,0.1
vegetable,herb,0.15
vegetable,spice,0.1
vegetable,croquette,0.1
vegetable,round,0.1
vegetable,roll,0.1
vegetable,egg,0.1
vegetable,breadcrumb,0.1
vegetable,coulis,0.1
vegetable,base,0.1
vegetable,chiffonade,0.1
vegetable,garnish,0.1
vegetable,soup,0.1
vegetable,boiling,0.1
vegetable,moment,0.1
vegetable,cooking,0.1
fruit,zest,0.1
fruit,part,0.1
fruit,skin,0.1
fruit,oil,0.1
fruit,aroma,0.1
fruit,flavor,0.15
fruit,xylitol,0.1
fruit,alcohol,0.1
fruit,plant,0.1
fruit,vegetable,0.3
fruit,sugar,0.1
fruit,substitute,0.1
fruit,gum,0.1
fruit,mint,0.1
fruit,candy,0.1
fruit,paupiette,0.1
fruit,piece,0.15
fruit,meat,0.1
fruit,stuffing,0.1
fruit,macerate,0.1
fruit,process,0.15
fruit,liquid,0.1
fruit,order,0.1
fruit,coulis,0.1
fruit,sauce,0.1
fruit,base,0.1
fruit,section,0.1
fruit,seed,0.1
fruit,material,0.1
fruit,boiling,0.1
fruit,water,0.1
fruit,moment,0.1
fruit,cooking,0.1
combination,method,0.1
combination,food,0.1
combination,temperature,0.1
combination,pot,0.1
combination,amount,0.1
combination,liquid,0.1
method,combination,0.1
method,food,0.1
method,temperature,0.1
method,pot,0.1
method,amount,0.1
method,liquid,0.1
temperature,room,0.1
temperature,ingredient,0.1
temperature,boiling,0.1
temperature,liquid,0.15
temperature,egg,0.1
temperature,sear,0.1
temperature,technique,0.1
temperature,grilling,0.1
temperature,baking,0.1
temperature,surface,0.1
temperature,food,0.15
temperature,crust,0.1
temperature,form,0.1
temperature,combination,0.1
temperature,method,0.1
temperature,pot,0.1
temperature,amount,0.1
pot,combination,0.1
pot,method,0.1
pot,food,0.1
pot,temperature,0.1
pot,amount,0.1
pot,liquid,0.1
amount,regulation,0.1
amount,speed,0.1
amount,voltage,0.1
amount,change,0.1
amount,variation,0.1
amount,capacitance,0.1
amount,energy,0.1
amount,potential,0.1
amount,combination,0.1
amount,method,0.1
amount,food,0.1
amount,temperature,0.1
amount,pot,0.1
amount,liquid,0.1
liquid,temperature,0.15
liquid,room,0.1
liquid,ingredient,0.15
liquid,boiling,0.15
liquid,egg,0.1
liquid,sweat,0.1
liquid,vegetable,0.2
liquid,oil,0.15
liquid,stirring,0.1
liquid,turning,0.1
liquid,tender,0.1
liquid,case,0.1
liquid,onion,0.1
liquid,piece,0.15
liquid,flavor,0.25
liquid,coffee,0.1
liquid,tea,0.1
liquid,spice,0.1
liquid,scald,0.1
liquid,point,0.1
liquid,bubble,0.1
liquid,edge,0.1
liquid,nappe,0.1
liquid,ability,0.1
liquid,back,0.1
liquid,spoon,0.1
liquid,act,0.1
liquid,food,0.2
liquid,leg,0.1
liquid,lamb,0.1
liquid,glaze,0.1
liquid,marinate,0.1
liquid,process,0.2
liquid,hour,0.1
liquid,day,0.1
liquid,macerate,0.1
liquid,fruit,0.1
liquid,order,0.1
liquid,infusion,0.1
liquid,chemical,0.1
liquid,compound,0.1
liquid,water,0.1
liquid,alcohol,0.1
liquid,material,0.1
liquid,time,0.1
liquid,degrease,0.1
liquid,fat,0.1
liquid,surface,0.1
liquid,sauce,0.1
liquid,soup,0.1
liquid,trimming,0.1
liquid,combination,0.1
liquid,method,0.1
liquid,pot,0.1
liquid,amount,0.1
brining,process,0.1
brining,meat,0.1
brining,brine,0.1
brining,water,0.1
brining,cooking,0.1
brining,marination,0.1
brine,brining,0.1
brine,process,0.1
brine,meat,0.1
brine,water,0.1
brine,cooking,0.1
brine,marination,0.1
marination,brining,0.1
marination,process,0.1
marination,meat,0.1
marination,brine,0.1
marination,water,0.1
marination,cooking,0.1
chiffonade,vegetable,0.1
chiffonade,herb,0.1
chiffonade,garnish,0.1
chiffonade,soup,0.1
herb,mesclun,0.1
herb,salad,0.1
herb,green,0.1
herb,lettuce,0.1
herb,arugula,0.1
herb,flower,0.1
herb,escabeche,0.1
herb,dish,0.1
herb,fish,0.1
herb,day,0.1
herb,sauce,0.1
herb,olive,0.1
herb,oil,0.1
herb,vinegar,0.1
herb,vegetable,0.15
herb,spice,0.1
herb,chiffonade,0.1
herb,garnish,0.1
herb,soup,0.1
garnish,vandyke,0.1
garnish,zig,0.1
garnish,zag,0.1
garnish,pattern,0.1
garnish,circumference,0.1
garnish,lemon,0.1
garnish,food,0.1
garnish,presentation,0.1
garnish,chiffonade,0.1
garnish,vegetable,0.1
garnish,herb,0.1
garnish,soup,0.1
concasse,food,0.1
concasse,seeding,0.1
concasse,ingredient,0.1
concasse,tomato,0.1
seeding,concasse,0.1
seeding,food,0.1
seeding,ingredient,0.1
seeding,tomato,0.1
tomato,gazpacho,0.1
tomato,dish,0.1
tomato,soup,0.1
tomato,cucumber,0.1
tomato,onion,0.1
tomato,garlic,0.1
tomato,oil,0.1
tomato,vinegar,0.1
tomato,concasse,0.1
tomato,food,0.1
tomato,seeding,0.1
tomato,ingredient,0.1
white,consommé,0.1
white,type,0.1
white,soup,0.1
white,stock,0.1
white,process,0.1
white,egg,0.1
confit,meat,0.1
confit,fat,0.1
confit,duck,0.1
section,fruit,0.1
section,seed,0.1
section,material,0.1
coulis,sauce,0.1
coulis,fruit,0.1
coulis,vegetable,0.1
coulis,base,0.1
sauce,whip,0.1
sauce,food,0.15
sauce,mixer,0.1
sauce,air,0.1
sauce,volume,0.1
sauce,whipping,0.1
sauce,cream,0.15
sauce,dressing,0.1
sauce,velouté,0.1
sauce,type,0.1
sauce,stock,0.1
sauce,chicken,0.1
sauce,fish,0.15
sauce,flour,0.1
sauce,brown,0.1
sauce,mixture,0.1
sauce,parsley,0.1
sauce,seasoning,0.1
sauce,part,0.1
sauce,saute,0.1
sauce,cook,0.1
sauce,mise,0.1
sauce,place,0.1
sauce,mignonette,0.1
sauce,ground,0.1
sauce,peppercorn,0.1
sauce,poivre,0.1
sauce,dish,0.15
sauce,vinegar,0.15
sauce,shallot,0.1
sauce,oyster,0.1
sauce,liaison,0.1
sauce,agent,0.1
sauce,egg,0.1
sauce,yolk,0.1
sauce,soup,0.2
sauce,escabeche,0.1
sauce,day,0.1
sauce,olive,0.1
sauce,oil,0.1
sauce,herb,0.1
sauce,vegetable,0.15
sauce,spice,0.1
sauce,degrease,0.1
sauce,fat,0.1
sauce,surface,0.1
sauce,liquid,0.1
sauce,trimming,0.1
sauce,deglaze,0.1
sauce,residue,0.1
sauce,glaze,0.1
sauce,pan,0.1
sauce,flavor,0.1
sauce,gravy,0.1
sauce,coulis,0.1
sauce,fruit,0.1
sauce,base,0.1
croquette,round,0.1
croquette,roll,0.1
croquette,meat,0.1
croquette,fish,0.1
croquette,vegetable,0.1
croquette,egg,0.1
croquette,breadcrumb,0.1
round,galette,0.1
round,cake,0.1
round,pastry,0.1
round,fruitor,0.1
round,food,0.1
round,shape,0.1
round,potato,0.1
round,croquette,0.1
round,roll,0.1
round,meat,0.1
round,fish,0.1
round,vegetable,0.1
round,egg,0.1
round,breadcrumb,0.1
roll,croquette,0.1
roll,round,0.1
roll,meat,0.1
roll,fish,0.1
roll,vegetable,0.1
roll,egg,0.1
roll,breadcrumb,0.1
breadcrumb,croquette,0.1
breadcrumb,round,0.1
breadcrumb,roll,0.1
breadcrumb,meat,0.1
breadcrumb,fish,0.1
breadcrumb,vegetable,0.1
breadcrumb,egg,0.1
deglaze,food,0.1
deglaze,residue,0.1
deglaze,glaze,0.1
deglaze,pan,0.1
deglaze,flavor,0.1
deglaze,sauce,0.1
deglaze,soup,0.1
deglaze,gravy,0.1
residue,deglaze,0.1
residue,food,0.1
residue,glaze,0.1
residue,pan,0.1
residue,flavor,0.1
residue,sauce,0.1
residue,soup,0.1
residue,gravy,0.1
glaze,nappe,0.1
glaze,ability,0.1
glaze,liquid,0.1
glaze,back,0.1
glaze,spoon,0.1
glaze,act,0.1
glaze,food,0.15
glaze,leg,0.1
glaze,lamb,0.1
glaze,deglaze,0.1
glaze,residue,0.1
glaze,pan,0.1
glaze,flavor,0.1
glaze,sauce,0.1
glaze,soup,0.1
glaze,gravy,0.1
pan,sautéing,0.1
pan,food,0.15
pan,heat,0.1
pan,rondeau,0.1
pan,side,0.1
pan,loop,0.1
pan,handle,0.1
pan,poaching,0.1
pan,flambe,0.1
pan,process,0.1
pan,alcohol,0.1
pan,brandy,0.1
pan,cognac,0.1
pan,burst,0.1
pan,flame,0.1
pan,deglaze,0.1
pan,residue,0.1
pan,glaze,0.1
pan,flavor,0.1
pan,sauce,0.1
pan,soup,0.1
pan,gravy,0.1
flavor,zest,0.1
flavor,part,0.1
flavor,skin,0.1
flavor,oil,0.15
flavor,aroma,0.1
flavor,fruit,0.15
flavor,ingredient,0.15
flavor,liquid,0.25
flavor,coffee,0.1
flavor,tea,0.1
flavor,spice,0.1
flavor,needling,0.1
flavor,fat,0.1
flavor,marinate,0.1
flavor,process,0.2
flavor,food,0.15
flavor,hour,0.1
flavor,day,0.1
flavor,macerate,0.1
flavor,piece,0.1
flavor,vegetable,0.15
flavor,order,0.1
flavor,infusion,0.1
flavor,chemical,0.1
flavor,compound,0.1
flavor,water,0.1
flavor,alcohol,0.1
flavor,material,0.1
flavor,time,0.1
flavor,deglaze,0.1
flavor,residue,0.1
flavor,glaze,0.1
flavor,pan,0.1
flavor,sauce,0.1
flavor,soup,0.1
flavor,gravy,0.1
gravy,deglaze,0.1
gravy,food,0.1
gravy,residue,0.1
gravy,glaze,0.1
gravy,pan,0.1
gravy,flavor,0.1
gravy,sauce,0.1
gravy,soup,0.1
degrease,fat,0.1
degrease,surface,0.1
degrease,liquid,0.1
degrease,sauce,0.1
degrease,soup,0.1
degrease,trimming,0.1
surface,sear,0.1
surface,technique,0.1
surface,grilling,0.1
surface,baking,0.1
surface,food,0.15
surface,temperature,0.1
surface,crust,0.1
surface,form,0.1
surface,cross,0.1
surface,line,0.1
surface,part,0.1
surface,presentation,0.1
surface,degrease,0.1
surface,fat,0.1
surface,liquid,0.1
surface,sauce,0.1
surface,soup,0.1
surface,trimming,0.1
trimming,degrease,0.1
trimming,fat,0.1
trimming,surface,0.1
trimming,liquid,0.1
trimming,sauce,0.1
trimming,soup,0.1
dredging,food,0.1
dredging,ingredient,0.1
dredging,coating,0.1
coating,dredging,0.1
coating,food,0.1
coating,ingredient,0.1
dress,oil,0.1
dress,vinegar,0.1
dress,salt,0.1
dress,topping,0.1
dress,salad,0.1
dress,food,0.1
oil,zest,0.1
oil,part,0.1
oil,skin,0.1
oil,aroma,0.1
oil,flavor,0.15
oil,fruit,0.1
oil,sweat,0.1
oil,vegetable,0.2
oil,stirring,0.1
oil,turning,0.1
oil,liquid,0.15
oil,tender,0.1
oil,case,0.1
oil,onion,0.15
oil,piece,0.1
oil,infusion,0.1
oil,process,0.1
oil,chemical,0.1
oil,compound,0.1
oil,water,0.1
oil,alcohol,0.1
oil,material,0.1
oil,time,0.1
oil,gazpacho,0.1
oil,dish,0.15
oil,soup,0.1
oil,tomato,0.1
oil,cucumber,0.1
oil,garlic,0.1
oil,vinegar,0.2
oil,escabeche,0.1
oil,fish,0.1
oil,day,0.1
oil,sauce,0.1
oil,olive,0.1
oil,herb,0.1
oil,spice,0.1
oil,dress,0.1
oil,salt,0.1
oil,topping,0.1
oil,salad,0.1
oil,food,0.1
vinegar,mignonette,0.1
vinegar,ground,0.1
vinegar,peppercorn,0.1
vinegar,poivre,0.1
vinegar,dish,0.2
vinegar,sauce,0.15
vinegar,shallot,0.1
vinegar,oyster,0.1
vinegar,gazpacho,0.1
vinegar,soup,0.1
vinegar,tomato,0.1
vinegar,cucumber,0.1
vinegar,onion,0.1
vinegar,garlic,0.1
vinegar,oil,0.2
vinegar,escabeche,0.1
vinegar,fish,0.1
vinegar,day,0.1
vinegar,olive,0.1
vinegar,herb,0.1
vinegar,vegetable,0.1
vinegar,spice,0.1
vinegar,dress,0.1
vinegar,salt,0.1
vinegar,topping,0.1
vinegar,salad,0.1
vinegar,food,0.1
salt,dress,0.1
salt,oil,0.1
salt,vinegar,0.1
salt,topping,0.1
salt,salad,0.1
salt,food,0.1
topping,dress,0.1
topping,oil,0.1
topping,vinegar,0.1
topping,salt,0.1
topping,salad,0.1
topping,food,0.1
salad,mesclun,0.1
salad,green,0.1
salad,lettuce,0.1
salad,arugula,0.1
salad,herb,0.1
salad,flower,0.1
salad,dress,0.1
salad,oil,0.1
salad,vinegar,0.1
salad,salt,0.1
salad,topping,0.1
salad,food,0.1
string,meat,0.1
string,poultry,0.1
string,turkey,0.1
string,bird,0.1
string,part,0.1
string,needle,0.1
string,order,0.1
string,shape,0.1
string,cooking,0.1
string,bean,0.1
string,almond,0.1
bean,string,0.1
bean,almond,0.1
almond,string,0.1
almond,bean,0.1
emincer,julienne,0.1
emincer,style,0.1
julienne,emincer,0.1
julienne,style,0.1
style,emincer,0.1
style,julienne,0.1
escabeche,dish,0.1
escabeche,fish,0.1
escabeche,day,0.1
escabeche,sauce,0.1
escabeche,olive,0.1
escabeche,oil,0.1
escabeche,vinegar,0.1
escabeche,herb,0.1
escabeche,vegetable,0.1
escabeche,spice,0.1
day,marinate,0.1
day,process,0.1
day,food,0.1
day,liquid,0.1
day,hour,0.1
day,flavor,0.1
day,escabeche,0.1
day,dish,0.1
day,fish,0.1
day,sauce,0.1
day,olive,0.1
day,oil,0.1
day,vinegar,0.1
day,herb,0.1
day,vegetable,0.1
day,spice,0.1
olive,escabeche,0.1
olive,dish,0.1
olive,fish,0.1
olive,day,0.1
olive,sauce,0.1
olive,oil,0.1
olive,vinegar,0.1
olive,herb,0.1
olive,vegetable,0.1
olive,spice,0.1
spice,ingredient,0.1
spice,liquid,0.1
spice,flavor,0.1
spice,coffee,0.1
spice,tea,0.1
spice,chile,0.1
spice,paste,0.1
spice,variety,0.1
spice,pepper,0.1
spice,cooking,0.1
spice,escabeche,0.1
spice,dish,0.1
spice,fish,0.1
spice,day,0.1
spice,sauce,0.1
spice,olive,0.1
spice,oil,0.1
spice,vinegar,0.1
spice,herb,0.1
spice,vegetable,0.1
fillet,piece,0.1
fillet,meat,0.1
fillet,poultry,0.1
fillet,fish,0.1
fillet,version,0.1
fillet,filet,0.1
fillet,cut,0.1
fillet,beef,0.1
fillet,mignon,0.1
piece,yakitori,0.1
piece,dish,0.1
piece,chicken,0.1
piece,sweat,0.1
piece,vegetable,0.2
piece,oil,0.1
piece,stirring,0.1
piece,turning,0.1
piece,liquid,0.15
piece,tender,0.1
piece,case,0.1
piece,onion,0.1
piece,paupiette,0.1
piece,meat,0.2
piece,stuffing,0.1
piece,fruit,0.15
piece,mince,0.1
piece,food,0.1
piece,chef,0.1
piece,knife,0.1
piece,processor,0.1
piece,macerate,0.1
piece,process,0.15
piece,order,0.1
piece,flavor,0.1
piece,larding,0.1
piece,strip,0.1
piece,fat,0.1
piece,fillet,0.1
piece,poultry,0.1
piece,fish,0.1
piece,version,0.1
piece,filet,0.1
piece,cut,0.1
piece,beef,0.1
piece,mignon,0.1
poultry,meat,0.2
poultry,turkey,0.1
poultry,string,0.1
poultry,bird,0.1
poultry,part,0.1
poultry,needle,0.1
poultry,order,0.1
poultry,shape,0.1
poultry,cooking,0.1
poultry,involtini,0.1
poultry,food,0.1
poultry,seafood,0.1
poultry,vegetable,0.1
poultry,filling,0.1
poultry,cheese,0.1
poultry,nut,0.1
poultry,fillet,0.1
poultry,piece,0.1
poultry,fish,0.1
poultry,version,0.1
poultry,filet,0.1
poultry,cut,0.1
poultry,beef,0.1
poultry,mignon,0.1
version,fillet,0.1
version,piece,0.1
version,meat,0.1
version,poultry,0.1
version,fish,0.1
version,filet,0.1
version,cut,0.1
version,beef,0.1
version,mignon,0.1
filet,fillet,0.1
filet,piece,0.1
filet,meat,0.1
filet,poultry,0.1
filet,fish,0.1
filet,version,0.1
filet,cut,0.1
filet,beef,0.1
filet,mignon,0.1
cut,fillet,0.1
cut,piece,0.1
cut,meat,0.1
cut,poultry,0.1
cut,fish,0.1
cut,version,0.1
cut,filet,0.1
cut,beef,0.1
cut,mignon,0.1
beef,process,0.1
beef,meat,0.15
beef,cartilage,0.1
beef,rib,0.1
beef,bone,0.1
beef,roast,0.1
beef,paring,0.1
beef,knife,0.1
beef,lamb,0.1
beef,pork,0.1
beef,fillet,0.1
beef,piece,0.1
beef,poultry,0.1
beef,fish,0.1
beef,version,0.1
beef,filet,0.1
beef,cut,0.1
beef,mignon,0.1
mignon,fillet,0.1
mignon,piece,0.1
mignon,meat,0.1
mignon,poultry,0.1
mignon,fish,0.1
mignon,version,0.1
mignon,filet,0.1
mignon,cut,0.1
mignon,beef,0.1
flambe,process,0.1
flambe,alcohol,0.1
flambe,brandy,0.1
flambe,cognac,0.1
flambe,pan,0.1
flambe,burst,0.1
flambe,flame,0.1
alcohol,xylitol,0.1
alcohol,plant,0.1
alcohol,fruit,0.1
alcohol,vegetable,0.15
alcohol,sugar,0.1
alcohol,substitute,0.1
alcohol,gum,0.1
alcohol,mint,0.1
alcohol,candy,0.1
alcohol,infusion,0.1
alcohol,process,0.15
alcohol,chemical,0.1
alcohol,compound,0.1
alcohol,flavor,0.1
alcohol,water,0.1
alcohol,oil,0.1
alcohol,material,0.1
alcohol,liquid,0.1
alcohol,time,0.1
alcohol,flambe,0.1
alcohol,brandy,0.1
alcohol,cognac,0.1
alcohol,pan,0.1
alcohol,burst,0.1
alcohol,flame,0.1
brandy,kirsch,0.1
brandy,colorless,0.1
brandy,cherry,0.1
brandy,fondue,0.1
brandy,flambe,0.1
brandy,process,0.1
brandy,alcohol,0.1
brandy,cognac,0.1
brandy,pan,0.1
brandy,burst,0.1
brandy,flame,0.1
cognac,flambe,0.1
cognac,process,0.1
cognac,alcohol,0.1
cognac,brandy,0.1
cognac,pan,0.1
cognac,burst,0.1
cognac,flame,0.1
burst,flambe,0.1
burst,process,0.1
burst,alcohol,0.1
burst,brandy,0.1
burst,cognac,0.1
burst,pan,0.1
burst,flame,0.1
flame,flambe,0.1
flame,process,0.1
flame,alcohol,0.1
flame,brandy,0.1
flame,cognac,0.1
flame,pan,0.1
flame,burst,0.1
cartilage,process,0.1
cartilage,meat,0.1
cartilage,rib,0.1
cartilage,bone,0.1
cartilage,roast,0.1
cartilage,paring,0.1
cartilage,knife,0.1
cartilage,lamb,0.1
cartilage,beef,0.1
cartilage,pork,0.1
rib,process,0.1
rib,meat,0.1
rib,cartilage,0.1
rib,bone,0.1
rib,roast,0.1
rib,paring,0.1
rib,knife,0.1
rib,lamb,0.1
rib,beef,0.1
rib,pork,0.1
roast,process,0.1
roast,meat,0.1
roast,cartilage,0.1
roast,rib,0.1
roast,bone,0.1
roast,paring,0.1
roast,knife,0.1
roast,lamb,0.1
roast,beef,0.1
roast,pork,0.1
paring,tourner,0.1
paring,ingredient,0.1
paring,carrot,0.1
paring,potato,0.1
paring,barrel,0.1
paring,shape,0.1
paring,side,0.1
paring,length,0.1
paring,item,0.1
paring,knife,0.15
paring,process,0.1
paring,meat,0.1
paring,cartilage,0.1
paring,rib,0.1
paring,bone,0.1
paring,roast,0.1
paring,lamb,0.1
paring,beef,0.1
paring,pork,0.1
knife,tourner,0.1
knife,ingredient,0.1
knife,carrot,0.1
knife,potato,0.1
knife,barrel,0.1
knife,shape,0.1
knife,side,0.1
knife,length,0.1
knife,item,0.1
knife,paring,0.15
knife,mince,0.1
knife,food,0.1
knife,piece,0.1
knife,chef,0.1
knife,processor,0.1
knife,process,0.1
knife,meat,0.1
knife,cartilage,0.1
knife,rib,0.1
knife,bone,0.1
knife,roast,0.1
knife,lamb,0.1
knife,beef,0.1
knife,pork,0.1
lamb,nappe,0.1
lamb,ability,0.1
lamb,liquid,0.1
lamb,back,0.1
lamb,spoon,0.1
lamb,act,0.1
lamb,food,0.1
lamb,leg,0.1
lamb,glaze,0.1
lamb,process,0.1
lamb,meat,0.1
lamb,cartilage,0.1
lamb,rib,0.1
lamb,bone,0.1
lamb,roast,0.1
lamb,paring,0.1
lamb,knife,0.1
lamb,beef,0.1
lamb,pork,0.1
pork,process,0.1
pork,meat,0.1
pork,cartilage,0.1
pork,rib,0.1
pork,bone,0.1
pork,roast,0.1
pork,paring,0.1
pork,knife,0.1
pork,lamb,0.1
pork,beef,0.1
galantine,dish,0.1
galantine,meat,0.1
galantine,gelatin,0.1
galantine,stock,0.1
galantine,aspic,0.1
galantine,jelly,0.1
gelatin,isinglass,0.1
gelatin,form,0.1
gelatin,bladder,0.1
gelatin,fish,0.1
gelatin,jelly,0.15
gelatin,agent,0.1
gelatin,galantine,0.1
gelatin,dish,0.1
gelatin,meat,0.1
gelatin,stock,0.1
